name,type,address,phoneNumber
행복한재가복지센터,visit_recuperation,서울특별시 강북구 노해로 17길60 좌측 1층 (수유동),02-6465-7333
가인노인재가복지센터,visit_recuperation,"서울특별시 강북구 노해로 19길 12-11, 1층 (수유동)",02-995-2333
부모사랑방문복지센터,visit_recuperation,서울특별시 강북구 노해로 23길 63 1층 (수유동),02-900-3004
강북효안심재가복지센터,visit_recuperation,"서울특별시 강북구 노해로33길 24, 1층 (수유동)",02-998-9588
정겨운재가복지센터,visit_recuperation,서울특별시 강북구 덕릉로 24길 41-1 (수유동),02-980-8648
효드림노인재가복지센터,visit_recuperation,"서울특별시 강북구 덕릉로42길 9, 1층 (번동)",02-982-1117
'힐링'재가복지센터,visit_recuperation,서울특별시 강북구 덕릉로93-5.1505호 (번동),02-999-0110
따뜻한동행데이케어센터,visit_recuperation,서울특별시 강북구 도봉로 243 중앙빌딩 5층 (미아동),02-997-1366
실버벨재가복지센터,visit_recuperation,"서울특별시 강북구 도봉로 53길 37, 1층 (미아동)",02-6397-0929
비타민재가복지센터,visit_recuperation,서울특별시 강북구 도봉로 72길 23 (미아동),02-982-5525
강북중앙복지센터,visit_recuperation,"서울특별시 강북구 도봉로243,3층 (미아동)",02-997-1388
고운마음재가요양센터,visit_recuperation,서울특별시 강북구 도봉로24길8 201호 (미아동),02-946-1008
가족같은재가복지센터,visit_recuperation,"서울특별시 강북구 도봉로53길 48, 3층 1호 (미아동)",02-984-0101
강북노인복지센터,visit_recuperation,서울특별시 강북구 도봉로67길 48-6 (미아동),02-981-5004
우리재가방문요양센터,visit_recuperation,서울특별시 강북구 도봉로68길19-3 서울빌라 지층1호 (미아동),02-980-8331
도담재가요양센터,visit_recuperation,"서울특별시 강북구 삼각산로 143-1, A동 1층 108호 (수유동)",02-982-1005
(A+)사랑나무방문요양센터,visit_recuperation,"서울특별시 강북구 삼각산로 79, 2층 (수유동)",02-991-2576
소망재가복지센터,visit_recuperation,서울특별시 강북구 삼각산로135 302호 (수유동),02-993-3914
큰사랑재가복지센터,visit_recuperation,서울특별시 강북구 삼양로 20길 9 (미아동),02-941-5006
조은노인복지센터,visit_recuperation,"서울특별시 강북구 삼양로 237, 3층 (미아동)",02-981-2997
강북하루정요양원,visit_recuperation,서울특별시 강북구 삼양로 433 5층 (수유동),02-907-1235
강북재가노인지원센터,visit_recuperation,"서울특별시 강북구 삼양로 579, 2층 (우이동)",02-945-9988
서진재가복지센터,visit_recuperation,서울특별시 강북구 삼양로 633 3층 (우이동),02-906-5588
삼양제일재가노인복지센터(휴업),visit_recuperation,"서울특별시 강북구 삼양로27길 35, 지1층 (미아동)",070-7816-7420
갓사랑노인재가복지센터,visit_recuperation,서울특별시 강북구 삼양로32나길 19 ( (미아동),02-991-5004
"""강북햇살데이케어센터""",visit_recuperation,"서울특별시 강북구 삼양로438, 한일빌딩 2층 (수유동)",02-994-7247
"""강북햇살데이케어센터""",visit_recuperation,"서울특별시 강북구 삼양로438, 한일빌딩 2층 (수유동)",02-994-7247
강북THE행복한데이케어센터,visit_recuperation,서울특별시 강북구 삼양로77길51 2층 (수유동),02-989-7421
드림재가복지센터(휴업),visit_recuperation,"서울특별시 강북구 삼양로80나길 68, 1층 (수유동)",02-975-7068
강북방문요양센터,visit_recuperation,"서울특별시 강북구 솔샘로 289-3, 1층 101호 (미아동)",02-945-1118
보은재가복지센터,visit_recuperation,서울특별시 강북구 수유로8길 18 1층 중앙 (수유동),02-989-4282
늘사랑 요양복지센터,visit_recuperation,서울특별시 강북구 숭인로 7나길 9 (미아동),02-908-2077
이레재가방문센터,visit_recuperation,서울특별시 강북구 오패산로 30길 51 (미아동),02-913-1842
효노인복지센터,visit_recuperation,"서울특별시 강북구 오현로 194, 2층 (번동)",02-946-1313
효엔재가복지센터,visit_recuperation,"서울특별시 강북구 인수봉로 134, 1층 (수유동)",02-988-3288
나눔플러스재가복지센터,visit_recuperation,"서울특별시 강북구 인수봉로 166, 102호 (수유동)",02-989-0225
가족사랑방문요양복지센터,visit_recuperation,서울특별시 강북구 인수봉로 198 1층 (수유동),02-903-4677
사회적협동조합강북나눔돌봄센터,visit_recuperation,서울특별시 강북구 인수봉로 42길 27 (수유동),02-984-1416
강북 효사랑재가복지센터,visit_recuperation,"서울특별시 강북구 인수봉로56길 30, 1층 (수유동)",02-998-8891
유케어강북센터,visit_recuperation,서울특별시 강북구 한천로 981 2층 (번동),070-4827-2995
대은가정봉사원파견센터,visit_recuperation,"서울특별시 강북구 한천로 981, 2층 (번동)",070-4827-2995
삼동재가방문요양센터,visit_recuperation,"서울특별시 강북구 한천로105길 24, 202동 지하층 B1호 (번동)",02-987-1064
강북재가복지센터,visit_recuperation,서울특별시 강북구 한천로109길97 108동204호 (번동),02-989-8992
더 나눔재가복지센터,visit_recuperation,서울특별시 강북구 한천로1148 1층 (수유동),02-6369-6255
이도재가복지센터,visit_recuperation,"서울특별시 강서구 강서로 293-1, 303호 (내발산동)",02-2666-0301
서울시사회서비스원강서종합재가센터,visit_recuperation,서울특별시 강서구 공항대로 325 3층 (등촌동),02-6735-7000
봄날 재가요양센터,visit_recuperation,서울특별시 강서구 공항대로 41길66 등촌세신종합상가 지하153.154호,070-7585-1621
국민재가복지센터,visit_recuperation,"서울특별시 강서구 공항대로41길 43, 203호 (새한프라자)",02-3663-9119
한마음재가복지센터,visit_recuperation,서울특별시 강서구 공항대로7길 27 203호,02-2665-1151
참사랑재가노인지원센터,visit_recuperation,"서울특별시 강서구 금낭화로 54-20, 3층",02-2606-9559
스마일시니어요양센터 강서지점,visit_recuperation,"서울특별시 강서구 등촌동 652-16, 401호",070-4610-4122
함께하는재가복지센터,visit_recuperation,서울특별시 강서구 등촌로 39길11-9,02-2655-2062
힐링재가센터,visit_recuperation,"서울특별시 강서구 등촌로39마길 17, 302호",02-2601-1111
강서재가노인지원센터,visit_recuperation,서울특별시 강서구 방화대로 5길 38,02-2664-8799
엘림재가센터,visit_recuperation,서울특별시 강서구 수명로1길 16 상가동 202호,02-2662-3353
성주재가복지센터,visit_recuperation,서울특별시 강서구 수명산 68-11 발산타워 802호,02-2667-2400
아름다운은빛재가노인복지센터,visit_recuperation,"서울특별시 강서구 양천로26길 18, 2층 (방화동)",02-6735-1122
나누리재가노인복지센터,visit_recuperation,"서울특별시 강서구 양천로26길 28, 정곡빌딩 303호",02-2666-4145
햇살재가복지센터,visit_recuperation,"서울특별시 강서구 양천로57길36, B상가209호 (가양도시개발아파트)",02-3663-1366
돌보인 방문요양센터강서점,visit_recuperation,서울특별시 강서구 우장산로16길 42 201호,02-2607-2937
사회적협동조합강서나눔돌봄재가센터,visit_recuperation,"서울특별시 강서구 우장산로2길 6, 1층",02-2065-1584
곽재가복지센터,visit_recuperation,"서울특별시 강서구 허준로 234, 상가동 203호",02-3661-9038
바른재가복지센터,visit_recuperation,서울특별시 강서구 화곡로 119 동인빌딩604호,1670-7610
두레재가복지센터,visit_recuperation,"서울특별시 강서구 화곡로13길 119,3층 (화곡동)",02-3661-7041
한양실버복지센터,visit_recuperation,"서울특별시 강서로17길144, 1층 (화곡동)",02-6014-1698
꽃피는재가복지센터,visit_recuperation,"서울특별시 강서로17길45,2층203호 (화곡동)",02-2690-1003
봄봄재가요양센터,visit_recuperation,"서울특별시 강서로301,201호 (내발산동)",02-2661-6588
대한재가복지센터,visit_recuperation,"서울특별시 공항대로 194, 207호 (마곡동)",02-2695-2966
천사가족(+)재가복지센터,visit_recuperation,"서울특별시 공항대로41길66, 304호 (등촌동)",02-6661-9987
한마음재가복지센터,visit_recuperation,"서울특별시 공항대로7나길9, 1층 (공항동)",02-2665-1151
온누리,visit_recuperation,"서울특별시 관악구 관악로 211, 2층",0505-577-2421
두드림데이케어센터,visit_recuperation,"서울특별시 관악구 관악로 287 307,308호",02-876-1117
소나무노인복지센터,visit_recuperation,"서울특별시 관악구 관악로40길47, 현대상가1동 1층31호",02-6294-1594
명지재가노인복지센터,visit_recuperation,"서울특별시 관악구 난곡로 316, 진성타워 6층",02-878-0890
미소방문요양센터,visit_recuperation,서울특별시 관악구 난곡로125,02-867-7911
더큰사랑재가복지센터,visit_recuperation,서울특별시 관악구 남부순환로 1432-7,02-867-1870
미소재가노인복지센터,visit_recuperation,서울특별시 관악구 남부순환로 1529 502호,02-6015-1577
엔젤21세기방문요양센터,visit_recuperation,"서울특별시 관악구 남부순환로 1622, 4층",02-873-2016
단비케어센터,visit_recuperation,서울특별시 관악구 남부순환로 163길 13,02-853-3776
사랑방문요양센터,visit_recuperation,서울특별시 관악구 남부순환로141길 7,02-866-8729
바른돌봄재가노인복지센터,visit_recuperation,"서울특별시 관악구 남부순환로1679, 303호",02-852-1589
상록재가노인지원센터,visit_recuperation,"서울특별시 관악구 남현길 63, 지하 (남현동)",02-521-7097
사랑나눔재가복지센터,visit_recuperation,"서울특별시 관악구 문성로 76, 건영상가 308호",02-855-2621
예마재가복지센터,visit_recuperation,"서울특별시 관악구 문성로76, 303호 (신림동)",02-858-1291
대교 뉴이프 방문요양센터보라매센터,visit_recuperation,"서울특별시 관악구 보라매로3길 23, 대교타워 3층",02-829-0809
엔젤복지센터,visit_recuperation,"서울특별시 관악구 봉천로 411-1, 뉴파즈빌딩 501호",02-889-3365
스마일시니어요양센터,visit_recuperation,서울특별시 관악구 봉천로 438 3층,070-4610-5142
한봄찬방문요양센터,visit_recuperation,"서울특별시 관악구 봉천로 496-1, 202호",02-2039-6796
다정다감재가방문요양센터,visit_recuperation,"서울특별시 관악구 봉천로 586-1번지, 2층",02-886-8205
서림노인복지센터,visit_recuperation,"서울특별시 관악구 신림로 211, 2층 (서림동)",02-883-8892
케어닥 방문요양센터관악점,visit_recuperation,"서울특별시 관악구 신림로 304, 2층",02-875-9861
한마음재가복지센터,visit_recuperation,서울특별시 관악구 신사로20길 6,02-830-2242
집으로방문요양센터,visit_recuperation,"서울특별시 관악구 쑥고개로 100, 2층 203호",0507-1348-7707
'품앗이노인복지센터',visit_recuperation,서울특별시 관악구 쑥고개로 11길 19,02-877-1127
다올재가복지센터,visit_recuperation,"서울특별시 관악구 쑥고개로22길 48, 2층",02-309-3608
다솜방문요양센터,visit_recuperation,"서울특별시 관악구 양녕로35, 2층",02-2039-8289
행복더함재가노인복지센터,visit_recuperation,서울특별시 관악구 양산길 3,02-878-6028
가가호호데이케어센터,visit_recuperation,"서울특별시 관악구 은천로 25, 정암빌딩 5층",02-878-5524
예사랑재가복지센터,visit_recuperation,"서울특별시 관악구 은천로 40-1, 2층",02-877-1318
한사랑복지센터,visit_recuperation,서울특별시 관악구 은천로 83-1,02-3285-8969
미소재가복지센터,visit_recuperation,서울특별시 관악구 인헌길 68,02-875-9983
유케어G,visit_recuperation,서울특별시 관악로 222,02-877-8910
더조은 방문요양센터,visit_recuperation,"서울특별시 광진구 광나루로 56길 63, (216호, 구의동)",02-453-3453
백세만세데이케어센터,visit_recuperation,"서울특별시 광진구 광나루로556 (구의동, 씨엔씨빌딩)",02-447-9600
우리부모방문요양센터,visit_recuperation,서울특별시 광진구 광장로 3길 7 1층,02-447-0447
아차산노인복지센터,visit_recuperation,서울특별시 광진구 긴고랑로 164,02-444-2280
(사)굿하트광진재가노인지원센터,visit_recuperation,"서울특별시 광진구 긴고랑로136, 1층 (중곡동77-1)",02-6401-7090
더행복데이케어센터,visit_recuperation,서울특별시 광진구 뚝섬로 56길 40,02-2201-8001
광진노인보호센터,visit_recuperation,서울특별시 광진구 뚝섬로58길 13,02-458-0350
온누리 방문요양센터,visit_recuperation,"서울특별시 광진구 면목로 63-2 1층 (중곡동,정호빌딩)",02-2088-6009
지극정성방문요양센터,visit_recuperation,"서울특별시 광진구 아차산로 444 ,503호",070-7645-9040
굿케어재가복지센터,visit_recuperation,"서울특별시 광진구 아차산로 633, 3층 (광장동)",02-3437-8483
동서울어르신복지센터,visit_recuperation,서울특별시 광진구 아차산로53길 69 (구의동),02-458-2402
'(A)비지팅엔젤스광진군자방문요양지점,visit_recuperation,서울특별시 광진구 아차산로635 워커힐아파트상가 3층 16호,02-455-2626
늘푸른돌봄센터,visit_recuperation,서울특별시 광진구 용마산로8길 65 2층,02-461-8373
자양방문요양센터,visit_recuperation,서울특별시 광진구 이차산로 325-1 2층,02-447-9067
행복 방문요양복지센터,visit_recuperation,"서울특별시 광진구 자양로 294, 2층 (구의동)",02-457-7541
드림재가복지센터,visit_recuperation,"서울특별시 광진구 자양로13길 107, 2층",02-447-7577
동산케어링재가노인복지센터,visit_recuperation,"서울특별시 광진구 천호대로 102길 9, 301호",02-446-7473
열린재가노인지원서비스센터,visit_recuperation,"서울특별시 광진구 천호대로 591, 2층",02-466-0988
가휴노인복지센터,visit_recuperation,서울특별시 구로구 가마산로 167. 201호,070-4293-4900
구로은빛노인복지센터,visit_recuperation,"서울특별시 구로구 가마산로 26길 10, 201호/2032호",02-858-0353
행복한 방문요양센터,visit_recuperation,서울특별시 구로구 개봉로15길42,02-2686-6861
천사맘재가방문요양센터,visit_recuperation,"서울특별시 구로구 개봉로17나길 87, 1층 (개봉동)",02-2613-3388
비타민재가노인복지센터,visit_recuperation,서울특별시 구로구 개봉로1나길 58 지층,02-2060-5280
현미 재가복지센터,visit_recuperation,서울특별시 구로구 경서로 49,02-2613-7992
연세노인복지센타,visit_recuperation,"서울특별시 구로구 경인로 172, 201호 (오류동)",070-4531-9942
효월드데이케어센터,visit_recuperation,서울특별시 구로구 경인로 584 2층,02-587-5887
예인복지센터,visit_recuperation,서울특별시 구로구 경인로98 102호,02-2688-0153
미소천사재가노인복지센터,visit_recuperation,서울특별시 구로구 고척로21나길22,02-20383263
스타방문요양센터,visit_recuperation,서울특별시 구로구 고척로6길 25 (오류동),02-2066-8220
베스트케어방문요양센터,visit_recuperation,"서울특별시 구로구 공원로 47, 410호 (구로동, 두산타워오피스텔)",02-851-8302
가족처럼재가복지센터,visit_recuperation,서울특별시 구로구 구로동로26길79,02-6402-0191
구로우리네재가복지센터,visit_recuperation,서울특별시 구로구 구로동로28길20-4,02-855-5658
나눔돌봄사회적협동조합,visit_recuperation,서울특별시 구로구 구로동로35나길 15,02-856-0517
365 어르신사랑복지센터,visit_recuperation,"서울특별시 구로구 구로중앙로28길 35-2, 201호",02-855-7942
다온 재가복지센터,visit_recuperation,서울특별시 구로구 구로중앙로60,02-859-9110
아이레네주야간보호센터,visit_recuperation,서울특별시 구로구 남부순환로1291 (가리봉동),1533-4002
좋은돌봄재가노인복지센터,visit_recuperation,"서울특별시 구로구 남부순환로95길16, 상가동 1-103호",02-2683-8877
효은재가센터,visit_recuperation,"서울특별시 구로구 부일로15길 16, 4층 (궁동)",02-2687-8880
천세노인복지센터,visit_recuperation,서울특별시 구로구 부일로15길 25-5. 2층,02-2632-5949
으뜸어르신주야간보호센터,visit_recuperation,서울특별시 구로구 새말로52 3층 (종우빌딩),02-867-1533
은나무재가복지센터,visit_recuperation,서울특별시 구로구 신도림로7길2 (신도림동)202호,02-2678-0980
그사랑 노인복지센터,visit_recuperation,"서울특별시 구로구 오류로8길 85, 202호",02-2066-9435
각심재가센터,visit_recuperation,서울특별시 구로구 중앙로5길 62서울가든상가 302호,02-2612-3447
구로미가데이케어센터,visit_recuperation,서울특별시 구로구 천왕로32 (천왕동),02-2060-0993
더욱사랑재가노인복지센터,visit_recuperation,"서울특별시 구로구경인로318-9,1층",02-2611-9711
사랑나눔노인복지센터,visit_recuperation,서울특별시 구로구경인로55길21,02-864-6649
금천희망데이케어센터,visit_recuperation,"서울특별시 금천구 금하로 658 2,3층",02-891-9967
민들레재가복지센터,visit_recuperation,서울특별시 금천구 금하로763 벽산중심상가 104호,02-895-8880
가산재가복지센터,visit_recuperation,서울특별시 금천구 남부순환로108길 16 (가산동). 1층,02-854-9201
미소 재가요양복지센터,visit_recuperation,"서울특별시 금천구 독산로 22길 16,1층",02-803-3967
삼삼케어방문요양센터,visit_recuperation,서울특별시 금천구 독산로 238 4층,02-853-7533
돌봄방문간호요양센터,visit_recuperation,서울특별시 금천구 독산로 39길 16-26 (시흥동),02-807-1230
금빛재가복지센터,visit_recuperation,서울특별시 금천구 독산로 6길 12. 1층,02-805-5456
은행나무방문요양센터,visit_recuperation,서울특별시 금천구 독산로62 (시흥동),02-891-5114
(금천)하늘방문요양센터,visit_recuperation,"서울특별시 금천구 독산로85길 36, 2층 205호",02-837-1603
행운목 요양센터,visit_recuperation,서울특별시 금천구 문성로 44 3층,02-862-0224
미래로홈케어,visit_recuperation,"서울특별시 금천구 벚꽃로56길 182, 1015호 (가산동)",02-6052-0120
마음다함어르신돌봄센터 독산점,visit_recuperation,서울특별시 금천구 벚꽃로6길 21 (독산1동),02-6953-3030
굿하트 금천재가노인지원센터,visit_recuperation,서울특별시 금천구 시흥대로 399 시티렉스 314호,02-805-7090
(주)케어이룸 금천점,visit_recuperation,"서울특별시 금천구 시흥대로115길 13, 201호",02-808-1223
(A)비지팅엔젤스금천시흥방문요양지점,visit_recuperation,"서울특별시 금천구 은행나무로 6, 2층 202호 (시흥동, 대하빌딩)",02-893-1003
정다운재가방문요양센터,visit_recuperation,서울특별시 금천구 한내로69-15 독산주공1317동102호,02-897-8970
초록마을재가복지센터,visit_recuperation,"서울특별시 까치산로16길3, 1층 (화곡동)",02-6010-2054
하나재가노인복지센터,visit_recuperation,"서울특별시 까치산로170-1, 4층 (화곡동)",070-8249-7142
7월1일 재가복지센터,visit_recuperation,"서울특별시 노원구 공릉로 138, 4층 403호 (공릉동)",02-1800-7186
담터재가 복지센터,visit_recuperation,"서울특별시 노원구 공릉로 154-13, B02호 (공릉동)",02-977-4626
시민재가센터,visit_recuperation,"서울특별시 노원구 공릉로 325-7, 2층 (하계동)",02-971-5252
은혜재가복지센터,visit_recuperation,"서울특별시 노원구 공릉로42길 21, 102호 (공릉동)",02-979-7222
주식회사우리재가복지센터,visit_recuperation,"서울특별시 노원구 공릉로43가길 25, 풍산 2층",02-973-1119
늘푸른데이케어센터,visit_recuperation,서울특별시 노원구 공릉로43길18. 2층,02-977-7767
좋은만남방문요양센터,visit_recuperation,"서울특별시 노원구 노원로 214, 2층 206호 (하계동)",02-996-2422
좋은아침재가복지센터 노원점,visit_recuperation,"서울특별시 노원구 노원로 331,상가 301동 108호 (중계동,시영 3단지 목련아파트)",02-971-7771
늘푸른돌봄센터노원점,visit_recuperation,"서울특별시 노원구 노원로 333, 상가 208호 (중계동, 목련)",02-973-8373
행복누리재가복지센터,visit_recuperation,서울특별시 노원구 노원로 421 마상가 212호,02-931-3957
오순도순재가복지센터,visit_recuperation,"서울특별시 노원구 노원로38길 76, 102동 103호 (상계동)",02-6091-6761
행복플러스재가센터,visit_recuperation,서울특별시 노원구 덕릉로 459-37 가상가 212호,02-936-5222
고향방문요양센터,visit_recuperation,"서울특별시 노원구 덕릉로 459-47, 3층 301호 (상계동)",02-931-5531
다모아재가복지센터,visit_recuperation,"서울특별시 노원구 덕릉로 804, 211호 (상계동)",02-931-0676
한마음방문요양센터,visit_recuperation,"서울특별시 노원구 덕릉로 804, 4층 403호 (상계동)",02-930-1088
불암방문요양센터,visit_recuperation,서울특별시 노원구 덕릉로 814 재원빌딩 5층,02-792-3440
정다운재가복지센터,visit_recuperation,서울특별시 노원구 덕릉로118길29 현대불암상가 3층 310호,02-932-3396
케어닥 방문요양센터노원점,visit_recuperation,서울특별시 노원구 동일로 1014-1 2층 201호,02-971-9861
노원재가센터,visit_recuperation,서울특별시 노원구 동일로 1097 (공릉동),02-978-7722
날개재가복지센터,visit_recuperation,"서울특별시 노원구 동일로 1379, 3층 303호 (상계동, 다모아빌딩)",02-931-6333
라온방문요양센터,visit_recuperation,서울특별시 노원구 동일로 193길 33 (B01호),02-6369-9800
㈜가온사랑재가복지센터,visit_recuperation,서울특별시 노원구 동일로 195길7 동욱빌딩 401,02-948-5112
고운복지센터,visit_recuperation,서울특별시 노원구 동일로 227길 86 (상계동),070-8820-7922
'(A)비지팅엔젤스노원공릉방문요양지점,visit_recuperation,서울특별시 노원구 동일로173가길81 연송빌딩203호,02-6465-3881
생생노원재가복지센터,visit_recuperation,서울특별시 노원구 동일로191가길 25,02-944-9915
가가호호A+방문요양센터,visit_recuperation,"서울특별시 노원구 동일로241길 53, 상가동 2층 217호 (상계동)",02-935-8280
수락재가요양센터,visit_recuperation,"서울특별시 노원구 동일로241나길 4, 1층 102호 (상계동)",02-952-5279
'(A)비지팅엔젤스노원상계방문요양지점,visit_recuperation,"서울특별시 노원구 동일로242길 107, 2층 (상계동)",02-9489-3004
가정행복방문요양센터,visit_recuperation,"서울특별시 노원구 동일로245가길 41, 상가동 202호 (상계동,은빛아파트)",02-933-8413
무지개방문요양센터,visit_recuperation,"서울특별시 노원구 마들로 127, 상가동 1층 4호",02-974-2340
가인재가복지센터,visit_recuperation,"서울특별시 노원구 상게로90, 마블러스2 604호",02-6465-8255
북부가정봉사원파견센터,visit_recuperation,서울특별시 노원구 상계동 456-26,02-6402-7124
고수련노인복지센터,visit_recuperation,"서울특별시 노원구 상계로 27길 32, 대명빌딩 5층",070-8279-0333
만나데이케어센터,visit_recuperation,"서울특별시 노원구 상계로27길 12,대원빌딩 2층 201호",02-934-9188
서울노인재가복지회,visit_recuperation,서울특별시 노원구 상계로31길 24 (상계동),02-0000-0000
가나 플러스복지센터,visit_recuperation,"서울특별시 노원구 상계로35길 2, 3층",02-2939-1598
가온데이케어,visit_recuperation,"서울특별시 노원구 상계로9길23, 5층",02-934-7002
노원시니어방문요양센터,visit_recuperation,서울특별시 노원구 섬밭로 263 지층 8호,02-977-7959
하계방문요양센터,visit_recuperation,서울특별시 노원구 섬밭로190 선덕유치원상가 3층,02-977-1554
참조은재가복지센타,visit_recuperation,서울특별시 노원구 월계로 55길 15 사슴아파트 3단지 상가 2층 202호,02-954-1818
효마음 방문복지센터,visit_recuperation,"서울특별시 노원구 중계로 219, 9층 901호 (중계동)",02-951-0348
중계재가복지센터,visit_recuperation,서울특별시 노원구 중계로90 우암타운 209호,02-938-1099
"""A+""축복재가복지센터",visit_recuperation,"서울특별시 노원구 초안산로1길 15, 상가 7701동 205호 (월계동, 월계1단지주공영구임대 (아))",02-915-2911
The기쁨재가노인복지센터,visit_recuperation,서울특별시 노원구 초안산로5길22 월계대우아파트상가동203호,02-903-7911
"""(A)""서울HS재가복지센터",visit_recuperation,"서울특별시 노원구 한글비석로 383, 삼창타워프라자 B1,12호",02-6956-9910
화광방문요양복지센터,visit_recuperation,"서울특별시 노원구 한글비석로 396, 108동211호",02-939-8947
이편한 동행(노원)재가복지센터,visit_recuperation,"서울특별시 노원구 한글비석로 422, 4층",02-933-9201
"""(A)이레재가복지센터",visit_recuperation,"서울특별시 노원구 한글비석로 474, 2층 203호 (상계동)",02-937-3007
가온누리방문요양센터,visit_recuperation,"서울특별시 노원구 한글비석로 49길 27, 1층",02-937-1852
늘편한방문요양센터,visit_recuperation,서울특별시 노원구 한글비석로 54길 116 2층 214호,02-6339-5740
노원민들레재가복지센터,visit_recuperation,서울특별시 노원구 한글비석로 56 미성상가 지하 1층 12호,02-977-3904
노아복지재가센터,visit_recuperation,"서울특별시 노원구 한글비석로20길57 403호 (중계동,예담2빌딩)",02 6369 0787
'(A)비지팅엔젤스노원방문요양지점,visit_recuperation,서울특별시 노원구 한글비석로20길62 송림빌딩502호 (중계동),02-932-4230
스마일시니어달빛방문요양센터,visit_recuperation,서울특별시 노원구 한글비석로24가길 20 (상계동),02-6398-1707
수남 플러스재가센터,visit_recuperation,"서울특별시 노원구 한글비석로24라길 78,1층 (상계동)",02-6465-9457
한샘실버케어센터,visit_recuperation,서울특별시 노원구 한글비석로264 506호,02-2088-5651
다담 노인복지센터,visit_recuperation,서울특별시 노원구 한글비석로396 벽산상가109-244,02-937-1101
평안방문복지센터,visit_recuperation,서울특별시 노원구 한글비석로444 교림노원프라자102호 (상계동),02-939-4160
아리아케어 방문요양노원 공릉센터,visit_recuperation,서울특별시 노원구 화랑로51길17 제2상가 2층,02-972-9979
다은재가노인복지센터,visit_recuperation,"서울특별시 도봉구 노해로 341, 1112호 (창동,신원리베르텔)",02-903-6352
석준재가복지센터,visit_recuperation,서울특별시 도봉구 노해로 63가길63 (창동)204호,02-6032-0383
한사랑재가복지센터,visit_recuperation,"서울특별시 도봉구 노해로 70길 46,142호 (19단지종합상가1층)",02-900-9985
창동한마음방문요양센터,visit_recuperation,"서울특별시 도봉구 노해로384, 1층 29호 (창동)",02-900-6508
진심방문요양센터,visit_recuperation,"서울특별시 도봉구 덕릉로53길 19, 1층 (창2동)",02-900-2577
두이홈데이케어센터,visit_recuperation,서울특별시 도봉구 덕릉로59길 73-26 1층,02-1577-6415
우리재가복지센터,visit_recuperation,"서울특별시 도봉구 덕릉로60다길 5, 1층 (창동)",02-981-9989
미소방문요양센터,visit_recuperation,"서울특별시 도봉구 도당로 13길 64, 1층 (방학동)",02-939-3255
스마일시니어덕이방문요양센터,visit_recuperation,서울특별시 도봉구 도당로 13다길 19,02-3491-8006
에덴재가복지센터,visit_recuperation,서울특별시 도봉구 도당로 37길 2층 (방학동),02-955-3691
영락재가센터,visit_recuperation,"서울특별시 도봉구 도당로 76, 503호 (방학동)",02-956-3565
생명나무재가복지센터,visit_recuperation,서울특별시 도봉구 도당로13다길9-27,02-954-1002
평안어르신재가센터,visit_recuperation,"서울특별시 도봉구 도당로29길 10, 101호 (방학동)",02-3494-2658
지극정성방문요양센터,visit_recuperation,"서울특별시 도봉구 도당로29길 74, 1층",070-7543-9967
창동노인통합재가센터,visit_recuperation,서울특별시 도봉구 도봉로 136가길 4 창동리더스빌딩 5층 503호,02-6925-3339
재단법인 서울특별시사회서비스원 (도봉종합재가센터),visit_recuperation,서울특별시 도봉구 도봉로 136길 7,02-992-0011
장원재가복지센터,visit_recuperation,"서울특별시 도봉구 도봉로 155길 19, 103호 (도봉동)",02-955-1232
스마일시니어미소뜰재가복지센터,visit_recuperation,서울특별시 도봉구 도봉로 181길 26 (도봉동),02-954-9003
한살림서울돌봄센터,visit_recuperation,서울특별시 도봉구 도봉로 499 302호,02-6920-3318
(주)삼성종합복지센터,visit_recuperation,"서울특별시 도봉구 도봉로106길23,102동302호",02-955-0013
한결재가돌봄센터,visit_recuperation,"서울특별시 도봉구 도봉로164길 33-25, 502호 (도봉동)",02-955-2505
서원재가노인복지센터,visit_recuperation,서울특별시 도봉구 마들로 684-9 서원아파트 상가 204호,02-955-8341
정원재가복지센터,visit_recuperation,서울특별시 도봉구 마들로11가길16 킹프라자1002호,02-998-9950
"""창동""밀알재가복지센터",visit_recuperation,서울특별시 도봉구 마들로13길 175. 3층 (젬스빌딩),02-995-7890
집으로 가는방문간호요양센터,visit_recuperation,"서울특별시 도봉구 마들로384-9, B09호 (도봉동)",02-954-6001
효재가복지센터,visit_recuperation,서울특별시 도봉구 방학로 130 2층 201호,02-954-5681
기쁨방문요양센터,visit_recuperation,서울특별시 도봉구 방학로130-6.101호,02-955-1120
은빛방문요양센터,visit_recuperation,서울특별시 도봉구 시루봉로15나길 14,02-6221-2440
예사랑돌봄재활주야간보호센터,visit_recuperation,서울특별시 도봉구 쌍문동 641 3층,02-992-6800
경희재가복지센터,visit_recuperation,서울특별시 도봉구 우이천로 34길 9,02-6408-8001
기억튼튼방문요양센터,visit_recuperation,서울특별시 도봉구 창동 568-2 2층,02-994-1311
이든케어재가노인복지센터,visit_recuperation,"서울특별시 도봉구 해등로 109, 창동주공1단지상가112호",02-907-5431
오손도손복지센터,visit_recuperation,서울특별시 도봉구 해등로 16길 106 3층,02-998-5600
굿재가복지센터,visit_recuperation,"서울특별시 도봉구 해등로 16길 94, 3층 303호",02-990-1366
주맘방문요양센터,visit_recuperation,서울특별시 도봉구 해등로 17길 113 1층,02-990-0191
