name,type,address,phoneNumber
국민재가복지센터,visit_bath,"서울특별시 강서구 공항대로41길 43, 203호 (새한프라자)",02-3663-9119
스마일시니어요양센터 강서지점,visit_bath,"서울특별시 강서구 등촌동 652-16, 401호",070-4610-4122
강서재가노인지원센터,visit_bath,서울특별시 강서구 방화대로 5길 38,02-2664-8799
엘림재가센터,visit_bath,서울특별시 강서구 수명로1길 16 상가동 202호,02-2662-3353
아름다운은빛재가노인복지센터,visit_bath,"서울특별시 강서구 양천로26길 18, 2층 (방화동)",02-6735-1122
햇살재가복지센터,visit_bath,"서울특별시 강서구 양천로57길36,B상가209호 (가양도시개발아파트) 02)",02-3663-1366
두레재가복지센터,visit_bath,"서울특별시 강서구 화곡로13길 119,3층 (화곡동)",02-3661-7041
한양실버복지센터,visit_bath,"서울특별시 강서로17길144, 1층 (화곡동)",02-6014-1698
꽃피는재가복지센터,visit_bath,"서울특별시 강서로17길45,2층203호 (화곡동)",02-2690-1003
봄봄재가요양센터,visit_bath,"서울특별시 강서로301,201호 (내발산동)",02-2661-6588
대한재가복지센터,visit_bath,"서울특별시 공항대로 194, 207호 (마곡동)",02-2695-2966
온누리,visit_bath,"서울특별시 관악구 관악로 211, 2층",0505-577-2421
소나무노인복지센터,visit_bath,"서울특별시 관악구 관악로40길47, 현대상가1동 1층31호",02-6294-1594
미소재가노인복지센터,visit_bath,서울특별시 관악구 남부순환로 1529 502호,02-6015-1577
엔젤21세기방문요양센터,visit_bath,"서울특별시 관악구 남부순환로 1622, 4층",02-873-2016
단비케어센터,visit_bath,서울특별시 관악구 남부순환로 163길 13,02-853-3776
사랑방문요양센터,visit_bath,서울특별시 관악구 남부순환로141길 7,02-866-8729
바른돌봄재가노인복지센터,visit_bath,"서울특별시 관악구 남부순환로1679, 303호",02-852-1589
사랑나눔재가복지센터,visit_bath,"서울특별시 관악구 문성로 76, 건영상가 308호",02-855-2621
예마재가복지센터,visit_bath,"서울특별시 관악구 문성로76, 303호 (신림동)",02-858-1291
대교 뉴이프 방문요양센터보라매센터,visit_bath,"서울특별시 관악구 보라매로3길 23, 대교타워 3층",02-829-0809
엔젤복지센터,visit_bath,"서울특별시 관악구 봉천로 411-1, 뉴파즈빌딩 501호",02-889-3365
스마일시니어요양센터,visit_bath,서울특별시 관악구 봉천로 438 3층,070-4610-5142
다정다감재가방문요양센터,visit_bath,"서울특별시 관악구 봉천로 586-1번지, 2층",02-886-8205
서림노인복지센터,visit_bath,"서울특별시 관악구 신림로 211, 2층 (서림동)",02-883-8892
한마음재가복지센터,visit_bath,서울특별시 관악구 신사로20길 6,02-830-2242
'품앗이노인복지센터',visit_bath,서울특별시 관악구 쑥고개로 11길 19,02-877-1127
다올재가복지센터,visit_bath,"서울특별시 관악구 쑥고개로22길 48, 2층",02-309-3608
행복더함재가노인복지센터,visit_bath,서울특별시 관악구 양산길 3,02-878-6028
예사랑재가복지센터,visit_bath,"서울특별시 관악구 은천로 40-1, 2층",02-877-1318
한사랑복지센터,visit_bath,서울특별시 관악구 은천로 83-1,02-3285-8969
미소재가복지센터,visit_bath,서울특별시 관악구 인헌길 68,02-875-9983
유케어G,visit_bath,서울특별시 관악로 222,02-877-8910
더조은 방문요양센터,visit_bath,"서울특별시 광진구 광나루로 56길 63, (216호, 구의동)",02-453-3453
백세만세데이케어센터,visit_bath,"서울특별시 광진구 광나루로556 (구의동, 씨엔씨빌딩)",02-447-9600
우리부모방문요양센터,visit_bath,서울특별시 광진구 광장로 3길 7 1층,02-447-0447
아차산노인복지센터,visit_bath,서울특별시 광진구 긴고랑로 164,02-444-2280
굿케어재가복지센터,visit_bath,"서울특별시 광진구 아차산로 633, 3층 (광장동)",02-3437-8483
동서울어르신복지센터,visit_bath,서울특별시 광진구 아차산로53길 69 (구의동),02-458-2402
'(A)비지팅엔젤스광진군자방문요양지점,visit_bath,서울특별시 광진구 아차산로635 워커힐아파트상가 3층 16호,02-455-2626
늘푸른돌봄센터,visit_bath,서울특별시 광진구 용마산로8길 65 2층,02-461-8373
드림재가복지센터,visit_bath,"서울특별시 광진구 자양로13길 107, 2층",02-447-7577
동산케어링재가노인복지센터,visit_bath,"서울특별시 광진구 천호대로 102길 9, 301호",02-446-7473
열린재가노인지원서비스센터,visit_bath,"서울특별시 광진구 천호대로 591, 2층",02-466-0988
행복한 방문요양센터,visit_bath,서울특별시 구로구 개봉로15길42,02-2686-6861
천사맘재가방문요양센터,visit_bath,"서울특별시 구로구 개봉로17나길 87, 1층 (개봉동)",02-2613-3388
비타민재가노인복지센터,visit_bath,서울특별시 구로구 개봉로1나길 58 지층,02-2060-5280
효월드데이케어센터,visit_bath,서울특별시 구로구 경인로 584 2층,02-587-5887
더욱사랑재가노인복지센터,visit_bath,"서울특별시 구로구 경인로318-9,1층",02-2611-9711
미소천사재가노인복지센터,visit_bath,서울특별시 구로구 고척로21나길22,02-20383263
베스트케어방문요양센터,visit_bath,"서울특별시 구로구 공원로 47, 410호 (구로동, 두산타워오피스텔)",02-851-8302
구로우리네재가복지센터,visit_bath,서울특별시 구로구 구로동로28길20-3,02-855-5658
나눔돌봄사회적협동조합,visit_bath,서울특별시 구로구 구로동로35나길 14,02-856-0517
365 어르신사랑복지센터,visit_bath,"서울특별시 구로구 구로중앙로28길 35-2, 201호",02-855-7942
다온 재가복지센터,visit_bath,서울특별시 구로구 구로중앙로60,02-859-9110
좋은돌봄재가노인복지센터,visit_bath,"서울특별시 구로구 남부순환로95길16, 상가동 1-103호",02-2683-8877
구로종합사회복지관,visit_bath,서울특별시 구로구 디지털로31길 93,02-852-0525
구로바른데이케어센터,visit_bath,서울특별시 구로구 디지털로31길 93,02-852-0525
천세노인복지센터,visit_bath,서울특별시 구로구 부일로15길 25-5. 1층,02-2632-5949
으뜸어르신주야간보호센터,visit_bath,서울특별시 구로구 새말로52 3층 (종우빌딩),02-867-1533
그사랑 노인복지센터,visit_bath,"서울특별시 구로구 오류로8길 85, 202호",02-2066-9435
각심재가센터,visit_bath,서울특별시 구로구 중앙로5길 62서울가든상가 302호,02-2612-3447
사랑나눔노인복지센터,visit_bath,서울특별시 구로구경인로55길21,02-864-6649
민들레재가복지센터,visit_bath,서울특별시 금천구 금하로763 벽산중심상가 103호,02-895-8880
미소 재가요양복지센터,visit_bath,"서울특별시 금천구 독산로 22길 16,1층",02-803-3967
삼삼케어방문요양센터,visit_bath,서울특별시 금천구 독산로 238 4층,02-853-7533
금빛재가복지센터,visit_bath,서울특별시 금천구 독산로 6길 12. 1층,02-805-5456
(금천)하늘방문요양센터,visit_bath,"서울특별시 금천구 독산로85길 36, 2층 205호",02-837-1603
미래로홈케어,visit_bath,"서울특별시 금천구 벚꽃로56길 182, 1015호 (가산동)",02-6052-0120
(주)케어이룸 금천점,visit_bath,"서울특별시 금천구 시흥대로115길 13, 201호",02-808-1223
(A)비지팅엔젤스금천시흥방문요양지점,visit_bath,"서울특별시 금천구 은행나무로 6, 2층 202호 (시흥동, 대하빌딩)",02-893-1003
정다운재가방문요양센터,visit_bath,서울특별시 금천구 한내로69-15 독산주공1317동102호,02-897-8970
하나재가노인복지센터,visit_bath,"서울특별시 까치산로170-1, 4층 (화곡동)",070-8249-7142
7월1일 재가복지센터,visit_bath,"서울특별시 노원구 공릉로 138, 4층 403호 (공릉동)",02-1800-7186
담터재가 복지센터,visit_bath,"서울특별시 노원구 공릉로 154-13, B02호 (공릉동)",02-977-4626
은혜재가복지센터,visit_bath,"서울특별시 노원구 공릉로42길 21, 102호 (공릉동)",02-979-7222
주식회사우리재가복지센터,visit_bath,"서울특별시 노원구 공릉로43가길 25, 풍산 2층",02-973-1119
늘푸른돌봄센터노원점,visit_bath,"서울특별시 노원구 노원로 333, 상가 208호 (중계동, 목련)",02-973-8373
행복누리재가복지센터,visit_bath,서울특별시 노원구 노원로 421 마상가 212호,02-931-3957
오순도순재가복지센터,visit_bath,"서울특별시 노원구 노원로38길 76, 102동 103호 (상계동)",02-6091-6761
행복플러스재가센터,visit_bath,서울특별시 노원구 덕릉로 459-37 가상가 212호,02-936-5222
고향방문요양센터,visit_bath,"서울특별시 노원구 덕릉로 459-47, 3층 301호 (상계동)",02-931-5531
다모아재가복지센터,visit_bath,"서울특별시 노원구 덕릉로 804, 211호 (상계동)",02-931-0676
불암방문요양센터,visit_bath,서울특별시 노원구 덕릉로 814 재원빌딩 5층,02-792-3440
복지세상 사회적협동조합방문목욕센터,visit_bath,서울특별시 노원구 동일로 1127,070-8224-6371
라온방문요양센터,visit_bath,서울특별시 노원구 동일로 193길 33 (B01호),02-6369-9800
㈜가온사랑재가복지센터,visit_bath,서울특별시 노원구 동일로 195길7 동욱빌딩 401,02-948-5112
고운복지센터,visit_bath,서울특별시 노원구 동일로 227길 86 (상계동),070-8820-7922
'(A)비지팅엔젤스노원공릉방문요양지점,visit_bath,서울특별시 노원구 동일로173가길81 연송빌딩203호,02-6465-3881
생생노원재가복지센터,visit_bath,서울특별시 노원구 동일로191가길 25,02-944-9915
가가호호A+방문요양센터,visit_bath,"서울특별시 노원구 동일로241길 53, 상가동 2층 217호 (상계동)",02-935-8280
수락재가요양센터,visit_bath,"서울특별시 노원구 동일로241나길 4, 1층 102호 (상계동)",02-952-5279
'(A)비지팅엔젤스노원상계방문요양지점,visit_bath,"서울특별시 노원구 동일로242길 107, 2층 (상계동)",02-9489-3004
가인재가복지센터,visit_bath,"서울특별시 노원구 상게로90, 마블러스2 604호",02-6465-8255
북부가정봉사원파견센터,visit_bath,서울특별시 노원구 상계동 456-26,02-6402-7124
만나데이케어센터,visit_bath,"서울특별시 노원구 상계로27길 12,대원빌딩 2층 201호",02-934-9188
가온데이케어,visit_bath,"서울특별시 노원구 상계로9길23, 5층",02-934-7002
노원시니어방문요양센터,visit_bath,서울특별시 노원구 섬밭로 263 지층 7호,02-977-7959
하계방문요양센터,visit_bath,서울특별시 노원구 섬밭로190 선덕유치원상가 3층,02-977-1554
참조은재가복지센타,visit_bath,서울특별시 노원구 월계로 55길 15 사슴아파트 3단지 상가 2층 202호,02-954-1818
효마음 방문복지센터,visit_bath,"서울특별시 노원구 중계로 219, 9층 901호 (중계동)",02-951-0348
중계재가복지센터,visit_bath,서울특별시 노원구 중계로90 우암타운 209호,02-938-1099
"""A+""축복재가복지센터",visit_bath,"서울특별시 노원구 초안산로1길 15, 상가 7701동 205호 (월계동, 월계1단지주공영구임대 (아))",02-915-2911
The기쁨재가노인복지센터,visit_bath,서울특별시 노원구 초안산로5길22 월계대우아파트상가동203호,02-903-7911
"""(A)""서울HS재가복지센터",visit_bath,"서울특별시 노원구 한글비석로 383, 삼창타워프라자 B1,12호",02-6956-9910
이편한 동행(노원)재가복지센터,visit_bath,"서울특별시 노원구 한글비석로 422, 4층",02-933-9201
"""(A)이레재가복지센터",visit_bath,"서울특별시 노원구 한글비석로 474, 2층 203호 (상계동)",02-937-3007
노원민들레재가복지센터,visit_bath,서울특별시 노원구 한글비석로 56 미성상가 지하 1층 12호,02-977-3904
노아복지재가센터,visit_bath,"서울특별시 노원구 한글비석로20길57 403호 (중계동,예담2빌딩)",02-6369-0787
'(A)비지팅엔젤스노원방문요양지점,visit_bath,서울특별시 노원구 한글비석로20길62 송림빌딩502호 (중계동),02-932-4230
스마일시니어달빛방문요양센터,visit_bath,서울특별시 노원구 한글비석로24가길 20 (상계동),02-6398-1707
한샘실버케어센터,visit_bath,서울특별시 노원구 한글비석로264 506호,02-2088-5651
다담 노인복지센터,visit_bath,서울특별시 노원구 한글비석로396 벽산상가109-244,02-937-1101
다은재가노인복지센터,visit_bath,"서울특별시 도봉구 노해로 341, 1112호 (창동,신원리베르텔)",02-903-6352
석준재가복지센터,visit_bath,서울특별시 도봉구 노해로 63가길63 (창동)204호,02-6032-0383
한사랑재가복지센터,visit_bath,"서울특별시 도봉구 노해로 70길 46,142호 (19단지종합상가1층)",02-900-9985
창동한마음방문요양센터,visit_bath,"서울특별시 도봉구 노해로384, 1층 29호 (창동)",02-900-6508
진심방문요양센터,visit_bath,"서울특별시 도봉구 덕릉로53길 19, 1층 (창2동)",02-900-2577
두이홈데이케어센터,visit_bath,서울특별시 도봉구 덕릉로59길 73-26 1층,02-1577-6415
미소방문요양센터,visit_bath,"서울특별시 도봉구 도당로 13길 64, 1층 (방학동)",02-939-3255
스마일시니어덕이방문요양센터,visit_bath,서울특별시 도봉구 도당로 13다길 19,02-3491-8006
에덴재가복지센터,visit_bath,서울특별시 도봉구 도당로 37길 2층 (방학동),02-955-3691
영락재가센터,visit_bath,"서울특별시 도봉구 도당로 76, 503호 (방학동)",02-956-3565
생명나무재가복지센터,visit_bath,서울특별시 도봉구 도당로13다길9-27,02-954-1002
평안어르신재가센터,visit_bath,"서울특별시 도봉구 도당로29길 10, 101호 (방학동)",02-3494-2658
지극정성방문요양센터,visit_bath,"서울특별시 도봉구 도당로29길 74, 1층",070-7543-9967
창동노인통합재가센터,visit_bath,서울특별시 도봉구 도봉로 136가길 4 창동리더스빌딩 5층 503호,02-6925-3339
재단법인 서울특별시사회서비스원 (도봉종합재가센터),visit_bath,서울특별시 도봉구 도봉로 136길 7,02-992-0011
한살림서울돌봄센터,visit_bath,서울특별시 도봉구 도봉로 499 302호,02-6920-3318
(주)삼성종합복지센터,visit_bath,"서울특별시 도봉구 도봉로106길23,102동302호",02-955-0013
한결재가돌봄센터,visit_bath,"서울특별시 도봉구 도봉로164길 33-25, 502호 (도봉동)",02-955-2505
서원재가노인복지센터,visit_bath,서울특별시 도봉구 마들로 684-9 서원아파트 상가 204호,02-955-8341
"""창동""밀알재가복지센터",visit_bath,서울특별시 도봉구 마들로13길 175. 3층 (젬스빌딩),02-995-7890
효재가복지센터,visit_bath,서울특별시 도봉구 방학로 130 2층 201호,02-954-5681
기쁨방문요양센터,visit_bath,서울특별시 도봉구 방학로130-6.101호,02-955-1120
은빛방문요양센터,visit_bath,서울특별시 도봉구 시루봉로15나길 14,02-6221-2440
예사랑돌봄재활주야간보호센터,visit_bath,서울특별시 도봉구 쌍문동 641 3층,02-992-6800
경희재가복지센터(폐업예정),visit_bath,서울특별시 도봉구 우이천로 34길 9,02-6408-8001
이든케어재가노인복지센터,visit_bath,"서울특별시 도봉구 해등로 109, 창동주공1단지상가112호",02-907-5431
오손도손복지센터,visit_bath,서울특별시 도봉구 해등로 16길 106 3층,02-998-5600
굿재가복지센터,visit_bath,"서울특별시 도봉구 해등로 16길 94, 3층 303호",02-990-1366
주맘방문요양센터,visit_bath,서울특별시 도봉구 해등로 17길 113 1층,02-990-0191
더사랑 재가복지센터,visit_bath,"서울특별시 도봉구 해등로 190, 신원프라자상가 2층 215호",02-998-4032
다솜장기요양센터(휴업),visit_bath,서울특별시 도봉구 해등로 337-12,0507-1322-8379
스마일시니어산들방문요양센터,visit_bath,서울특별시 도봉구 해등로118 상아아파트상가 110호,02-900-2997
주식회사정다운방문요양센터,visit_bath,서울특별시 도봉구 해등로17길36해피하우스201호,02-903-9987
명성재가방문센터,visit_bath,서울특별시 도봉구도봉로로759미화빌딩4 층,02-6221-0020
주사랑재가복지센터,visit_bath,서울특별시 동대문구 답십리48길 60. 1층,02-2216-3927
120재가복지/활동지원센터,visit_bath,"서울특별시 동대문구 답십리로 55, 106호",02-2249-0120
참사랑재가노인복지센터,visit_bath,서울특별시 동대문구 답십리로 74 1층,02-6369-8966
함께가요재가복지센터,visit_bath,"서울특별시 동대문구 답십리로23길 127 (전농동,1층)",0507-1343-7563
큰사랑노인복지센터,visit_bath,"서울특별시 동대문구 망우로 16길 20, 305호",02-953-1365
서보재가복지센터,visit_bath,"서울특별시 동대문구 무학로28길 31, 301호",02-923-0340
금빛주야간보호센터,visit_bath,서울특별시 동대문구 사가정로 262 2층,02-3394-7944
다솜재가복지센터,visit_bath,서울특별시 동대문구 사가정로2길 106 (답십리동),02-2245-2003
늘섬김 재가복지센터,visit_bath,서울특별시 동대문구 약령서길74 1층 가동 101호,02-959-4154
참사랑실버재활주간보호센터,visit_bath,서울특별시 동대문구 장한로23길 21 (워터피아2층),02-6032-0213
(A)비지팅엔젤스동대문중앙방문요양지점,visit_bath,"서울특별시 동대문구 장한로64 301호 (장안동, 금룡빌딩)",02-2249-2345
(주)온가치 수요양보호사교육원재가노인복지센터,visit_bath,"서울특별시 동대문구 전농로 22, 202호 (답십리동)",02-3394-6620
행복드림재가노인복지센터,visit_bath,서울특별시 동대문구 전농로17길25 1층,02-2246-2139
(A+)하나방문요양센터,visit_bath,"서울특별시 동대문구 정릉천동로 58, 147호 (용두동,롯데캐슬피렌체)",02-962-3932
늘푸른노인복지센터,visit_bath,서울특별시 동대문구 천호대로 45가길 36 (용두동),02-967-8731
장안종합사회복지관재가장기요양센터,visit_bath,서울특별시 동대문구 한천로18길 48,02-2242-7564
현대재가방문요양센터,visit_bath,서울특별시 동대문구 한천로443. (이문동),02-965-0366
새삶돌봄센터,visit_bath,서울특별시 동대문구 홍릉로 17길 19 2층,02-6463-2525
엄마사랑재가노인복지센터,visit_bath,"서울특별시 동작구 남부순환로 2023, 101호 (사당동)",02-586-7768
우리노인복지센터,visit_bath,서울특별시 동작구 남부순환로 2053. B1,02-2055-0675
'(A)비지팅엔젤스동작방문요양지점,visit_bath,서울특별시 동작구 남부순환로 269길44 (사당동),02-523-0191
참사랑 재가복지센터,visit_bath,서울특별시 동작구 대림로 30 1층 (신대방동),02-6053-9522
이수방문요양센터,visit_bath,"서울특별시 동작구 동작대로 27라길11, 501호",02-2038-4155
늘한마음방문요양센터,visit_bath,서울특별시 동작구 동작대로39길22 이수힐스테이트 상가 232호,02-3478-2006
대방재가복지센터,visit_bath,서울특별시 동작구 등용로108 1층,02-3280-7084
동작시니어재가복지센터,visit_bath,"서울특별시 동작구 만양로 19,신동아리버파크상가 141호",02-3280-9987
행복한재가노인복지센터,visit_bath,서울특별시 동작구 만양로8길 1층,02-6404-1039
"""시니어홈케어재가방문요양센터",visit_bath,"서울특별시 동작구 보라매로 100-4, 4층",02-822-2004
고운케어재가복지센터,visit_bath,"서울특별시 동작구 보라매로106, 3층",070-8836-5553
벧엘노인재가복지센터,visit_bath,"서울특별시 동작구 사당로 90, 110동 1503호",02-853-7765
'(A)비지팅엔젤스동작상도방문요양지점,visit_bath,"서울특별시 동작구 사당로16 ,4층 비지팅엔젤스상도지점",02-825-0234
도움재가노인복지센터,visit_bath,서울특별시 동작구 상도로 60길 20 대림아파트 상가동 201호,02-823-1002
아리아케어 방문요양동작 상도센터,visit_bath,서울특별시 동작구 상도로143 송암빌딩 3층,02-824-9979
공감방문요양센터,visit_bath,서울특별시 동작구 성대로11길 46 지층,02-3280-9979
동광노인복지센터,visit_bath,서울특별시 동작구 성대로1가길 12,02-823-1004
상떼재가노인복지센터,visit_bath,"서울특별시 동작구 신대방 3길 83, 1층 2호",02-849-7143
(사)굿하트전문사례관리동작재가센터,visit_bath,서울특별시 동작구 양녕로28길 41 (상도동)대왕주택B01호,02-3481-7090
엔젤홈케어 동작,visit_bath,서울특별시 동작구 여의대방로 198,02-814-3761
작은사랑재가복지센터,visit_bath,서울특별시 동작구 여의대방로250 1층101호 (대방동),02-813-5880
다모아재가복지센터,visit_bath,서울특별시 동작구 여의대방로36길30,02-811-1220
동작어르신돌봄센터,visit_bath,"서울특별시 동작구 장승배기로 20길 2,2층",02-3493-0179
소나무방문요양센터,visit_bath,서울특별시 동작구 장승배기로96 (401호),02-821-2425
사랑방재가방문요양센터,visit_bath,"서울특별시 마곡동로10길46, 308호 (마곡동)",02-2644-5409
재단법인 서울특별시사회서비스원 마포종합재가센터,visit_bath,"서울특별시 마포구 마포대로 11길 44-81, 2층",02-3147-0101
이로운재가요양센터마포지점,visit_bath,서울특별시 마포구 마포대로 63-8,02-713-0773
삼원재가노인복지센터(미운영),visit_bath,"서울특별시 마포구 마포대로16길 7, 4층 (아현동, 영지빌딩)",02-717-1897
푸른재가복지센터,visit_bath,서울특별시 마포구 백범로13 르메이에르2차302호,02-711-8890
우리실버복지센터,visit_bath,"서울특별시 마포구 성지5길 5-15,211 (합정동)",02-338-6008
서교노인복지센터(휴업),visit_bath,서울특별시 마포구 월드컵로8길 49 (서교동),02-334-8281
새롬케어재가복지센터,visit_bath,서울특별시 마포구 큰우물로 51 5층 502호,02-6952-2935
참사랑재가센터,visit_bath,서울특별시 마포구 희우정로 100. 302호,02-332-3505
부모사랑복지센터,visit_bath,"서울특별시 목동로3길57. 108호 (신정동, 양천상가)",02-2648-3566
효사랑재가복지센터,visit_bath,"서울특별시 방화대로48길 40, 105호 (방화동)",02-2661-9989
서대문 시니어재가복지센터,visit_bath,"서울특별시 서대문구 모래내로 309 상가동 111호 (홍은동, 두산아파트)",02-396-9111
함께하는재가복지센터,visit_bath,"서울특별시 서대문구 북아현로24길 26, 지층 (북아현동)",02-313-8919
동락사회적협동조합재가복지센터,visit_bath,"서울특별시 서대문구 수색로 27, 101호 (남가좌동, 가좌역)",02-372-1011
어울림재가복지센터,visit_bath,"서울특별시 서대문구 수색로2길 32, 2층 (남가좌동)",02-2068-8450
서울시사회서비스원서대문종합재가센터,visit_bath,"서울특별시 서대문구 연희로 142, 2층 (연희동)",02-6953-3388
든든 재가복지센터,visit_bath,"서울특별시 서대문구 응암로 116-10, 501호 (북가좌동)",02-303-4372
봄재가센터,visit_bath,"서울특별시 서대문구 응암로 133, 101동 103호 (북가좌동, 대경아르체)",02-303-8287
서대문한마음돌봄사회적협동조합 장기요양센터,visit_bath,"서울특별시 서대문구 이화여대8길 62, 208호 (북아현동, 두산아파트 상가)",02-3147-1472
소망재가복지센터,visit_bath,"서울특별시 서대문구 통일로 175, 3층 (천연동)",02-313-9825
감사방문요양센터,visit_bath,"서울특별시 서대문구 통일로 344, 201동 상가비201호 (홍제동, 무악청구아파트)",02-395-0246
희망드림노인재가복지센터,visit_bath,"서울특별시 서대문구 홍제내길 128, 303호 (홍제동, 주영빌딩)",02-3217-5266
강동믿음재가복지센터,visit_bath,서울특별시 서울특별시 강동구 천중로49길 34,02-473-8060
효재가복지센터,visit_bath,서울특별시 서울특별시 강동구 천호대로182길 35,02-430-4805
동그라미재가노인복지센터,visit_bath,서울특별시 서초구 강남대로8길 49 (양재동),02-577-6046
동궁재가복지센터,visit_bath,"서울특별시 서초구 남부순환로335길41, 삼원빌딩 304호",02-522-7079
성모노인복지센터,visit_bath,"서울특별시 서초구 도구로93, 201호",02-3474-2284
서초 방문간호재가요양센터,visit_bath,서울특별시 서초구 동산로68. 창성빌딩401호,070-4312-2002
마리다재가노인복지센터,visit_bath,서울특별시 서초구 동작대로 118 방배예다인207호,02-2088-5568
A+서초벧엘재가복지센터,visit_bath,서울특별시 서초구 마방로 10길 25. 트윈타워A동 B1층 16-1호,02-571-8277
그리심재가노인복지센터,visit_bath,서울특별시 서초구 바우뫼로7길 16 (우면동),02-573-9780
최고야 방문요양센터,visit_bath,"서울특별시 서초구 반포대로14길 36, 510호",02-2135-7737
스마일시니어미소나래재가복지센터,visit_bath,"서울특별시 서초구 반포대로14길 36, 906호",02-585-7992
케어링 가온센터,visit_bath,"서울특별시 서초구 서초대로 396 402-1호 (서초동, 강남빌딩)",02-541-3503
케어링 고은센터,visit_bath,"서울특별시 서초구 서초대로 396, 402-2",02-541-3506
케어링 다솜센터,visit_bath,"서울특별시 서초구 서초대로 396, 402-4",070-4337-4029
케어링 라온센터,visit_bath,"서울특별시 서초구 서초대로 396, 4층 402-5호",070-4337-4226
케어링 서초방문요양센터,visit_bath,"서울특별시 서초구 서초대로396 , 402-3호",02-541-3505
노블레스재가복지센터,visit_bath,"서울특별시 서초구 서초중앙로20길 34-5, 302호",02-583-8898
국민방문요양센터,visit_bath,서울특별시 서초구 언남길 15-3 신성빌딩 7층,02-592-9088
(A+)성원노인복지센터,visit_bath,"서울특별시 서초구 청두곶8길 3, 2층 202호 (방배동)",02-587-3900
(A+)보금자리방문요양센터,visit_bath,"서울특별시 서초구 효령로229,303호 (서초동,서울빌딩)",02-585-7535
아리아케어 방문요양서초 양재센터,visit_bath,서울특별시 서초구 효령로332 6층 (지경빌딩),02-3487-3530
하나재가노인복지센터,visit_bath,서울특별시 성대로29길45 신한쉐르빌 B01호,02-822-6227
스마일시니어성동방문요양센터,visit_bath,"서울특별시 성동구 고산자로 269, 601호 (신한넥스텔)",070-4610-5352
(A+)동행노인요양복지센터,visit_bath,서울특별시 성동구 동호로100 상가 111호,070-8157-2004
영희재가요양센터,visit_bath,서울특별시 성동구 무수막길54 B01호,02-2234-2501
'(A)비지팅엔젤스성동방문요양지점,visit_bath,"서울특별시 성동구 성수이로 24, 2층",02-466-6660
(주)성동돌봄센터,visit_bath,"서울특별시 성동구 왕십리로309,이스타빌205호",02-2295-2114
새소망재가복지센터,visit_bath,서울특별시 성동구 용답15가길 2,02-2212-8898
행운 재가복지센터(사실상 휴업),visit_bath,"서울특별시 성동구 용답중앙11길 4-1, 1층",02-2215-6855
더행복드림 복지센터,visit_bath,서울특별시 성동구 용답중앙11길12,02-3394-8336
행복나눔재가복지센터,visit_bath,"서울특별시 성동구 청계천로 494 212,213호",02-6956-0858
스마일시니어 초록재가방문요양센터,visit_bath,서울특별시 성동구마장로42길 16세림아파트7동104호,02-2282-7088
보문사랑데이케어센터,visit_bath,"서울특별시 성북구 고려대로 28 (B1), 밀로바니",02-927-7600
정성드림방문요양센터,visit_bath,서울특별시 성북구 돌곶이로 8길 47 2층,02-6396-9998
감동재가복지센터,visit_bath,"서울특별시 성북구 동소문로118, 804호 (플라망스타워)",02-921-2506
참사랑재가노인복지센터,visit_bath,"서울특별시 성북구 동소문로27길 1, 2층 204호 (동선동4가)",02-921-5758
도담케어 방문요양성북센터,visit_bath,"서울특별시 성북구 보국문로 96, 2층 (정릉동)",02-6228-0898
다온재가복지센터,visit_bath,서울특별시 성북구 보문로 126-1 403호,02-6326-0509
여기 조은재가복지센터,visit_bath,서울특별시 성북구 보문로 88 2층 (보문동4가),02-927-7728
연세노인복지센터,visit_bath,"서울특별시 성북구 북악산로 813, 우성상가 2층",02-846-5571
정겨운재가방문요양센터,visit_bath,"서울특별시 성북구 삼선교로 24길 60, 1층",02-924-1114
연세재가복지센터,visit_bath,서울특별시 성북구 삼선교로12 (삼선동5가) 5층,02-765-4777
두손재가노인복지센터,visit_bath,"서울특별시 성북구 삼선교로23길 23, 107호 (삼선동4가)",02-929-9753
예닮재가복지센터,visit_bath,서울특별시 성북구 오패산로8길 4-4 지하1호,02-6014-8144
아리아케어 방문요양성북 종암센터,visit_bath,서울특별시 성북구 월곡로7길1 1층,02-912-9989
진각홈케어 성북센터,visit_bath,"서울특별시 성북구 장월로1길 107, 302호",02-913-3525
The섬김재가요양복지센터,visit_bath,서울특별시 성북구 장위로35길 34,02-943-9322
효사랑재가요양센터,visit_bath,서울특별시 성북구 정릉로 36길 55 1층,02-909-1131
봉춘재가복지센터,visit_bath,"서울특별시 성북구 종암로 98-16, 1층 (종암동)",02-941-7555
우리마을재가요양센터,visit_bath,서울특별시 성북구 종암로25길 29 성북구마을사회적경제센터405,02-921-2588
A+청춘재가복지센터,visit_bath,서울특별시 성북구 창경궁로 35다길100,02-766-1655
고구려복지센터,visit_bath,"서울특별시 성북구 한천로 598, 4층 세진빌딩",02-6223-1008
가자재가방문요양센터,visit_bath,"서울특별시 성북구 한천로99길 24-23,201호",02-943-0169
A+그린실버복지센터,visit_bath,"서울특별시 성북구 화랑로 104, 2층 201호",02-909-3388
금빛재가복지센터,visit_bath,서울특별시 성북구 화랑로11길 26 월곡 갑을명가상가 185호,02-943-3389
선한손길재가요양센터,visit_bath,"서울특별시 성북구 화랑로32가길 13, 2층 202호",02-6498-2019
한양 방문 요양센터,visit_bath,"서울특별시 송파구 가락로40길 9, 302호 (방이동)",02-418-3355
